"BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"BFISH_2017_S","SE1702","20170320_230218",15794,0,"PERC","Perciformes","Fish",1,"other","00000218",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_230218",24547,12.1569,"PRAL","Priacanthus alalaua","Alalaua",1,"non-target","00000219",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_230218",16432,0.8861,"PSDE","Pseudocaranx cheilio","White trevally",1,"non-target","00000220",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_230218",16404,0.8472,"SEDU","Seriola dumerili","Greater amberjack",1,"non-target","00000221",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_230218",16290,0.6889,"SERI","Seriola rivoliana","Almaco jack",1,"non-target","00000222",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_232853",10072,5.3958,"APVI","Aprion virescens","Green jobfish",1,"non-target","00000223",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_232853",11772,7.7569,"CAPL","Carcharhinus plumbeus","Sandbar shark",1,"non-target","00000224",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_232853",9524,4.6347,"NAMA","Naso maculatus","spotted unicornfish",1,"non-target","00000225",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170320_232853",7084,1.2458,"SEDU","Seriola dumerili","Greater amberjack",1,"non-target","00000226",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_012349",8898,3.4667,"APVI","Aprion virescens","Green jobfish",1,"non-target","00000227",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_012349",8271,2.5958,"CAIG","Caranx ignobilis","Giant trevally",1,"non-target","00000228",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_012349",6513,0.1542,"SEDU","Seriola dumerili","Greater amberjack",1,"non-target","00000229",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_012349",6507,0.1458,"SERI","Seriola rivoliana","Almaco jack",1,"non-target","00000230",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_013539",18134,4.5861,"ACXA","Acanthurus xanthopterus","Yellowfin surgeonfish",1,"non-target","00000231",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_013539",15862,1.4306,"APVI","Aprion virescens","Green jobfish",1,"non-target","00000232",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_013539",16044,1.6833,"SEDU","Seriola dumerili","Greater amberjack",1,"non-target","00000233",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_013539",18003,4.4042,"TROB","Triaenodon obesus","Whitetip Reef Shark",1,"non-target","00000234",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_175852",14911,8.2181,"SERI","Seriola rivoliana","Almaco jack",1,"non-target","00000235",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_175852",15703,9.3181,"PRSI","Pristipomoides sieboldii","Kalekale",2,"MaxN","00000236",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_181448",21069,11.4181,"PERC","Perciformes","Fish",1,"other","00000237",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_194637",23015,15,"NONE","No fish","No fish",NA,NA,"00000238",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_195943",10815,0.3792,"SEDU","Seriola dumerili","Greater amberjack",1,"non-target","00000239",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_211122",17291,13.9958,"PERC","Perciformes","Fish",2,"other","00000240",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_212339",12427,1.3764,"HYQU","Hyporthodus quernus","Hapuupuu",2,"MaxN","00000241",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_212339",11636,0.2778,"PERC","Perciformes","Fish",1,"other","00000242",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_212339",15713,5.9403,"RASP","Rajiform sp.","Ray sp.",1,"non-target","00000243",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_212339",21763,14.343,"SERI","Seriola rivoliana","Almaco jack",1,"non-target","00000244",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_224539",13769,12.3139,"APVI","Aprion virescens","Green jobfish",1,"non-target","00000245",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_224539",9312,6.1236,"NASP","Naso sp.","unicornfish sp.",1,"non-target","00000246",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_224539",12124,10.0292,"SERI","Seriola rivoliana","Almaco jack",1,"non-target","00000247",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_224539",13438,11.8542,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000248",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_225601",7690,0.5597,"APVI","Aprion virescens","Green jobfish",1,"non-target","00000249",NA,NA,NA,NA
"BFISH_2017_S","SE1702","20170321_235015",7812,1.0569,"RASP","Rajiform sp.","Ray sp.",1,"non-target","00000250",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_183622",15473,15,"NONE","NONE","NONE",NA,NA,"00000130",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_184926",9946,9.3042,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000131",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_191050",14705,15,"NONE","NONE","NONE",NA,NA,"00000132",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_191934",15445,15,"NONE","NONE","NONE",NA,NA,"00000133",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_193247",3723,0.0042,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000134",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194210",5889,1.2667,"PRFI","Pristipomoides filamentosus","Opakapaka",4,"MaxN","00000135",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194210",5165,0.2611,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000136",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194210",5496,0.7208,"PRSP","Pristipomoides sp.","Jobfish",5,"MaxN","00000137",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194210",7004,2.8153,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000138",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194210",10619,7.8361,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000139",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194516",8428,7.2375,"GOAT","Mullid sp.","Goatfish sp.",NA,"non-target","00000140",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_194516",8897,7.8889,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000141",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_195543",20353,15,"NONE","NONE","NONE",NA,NA,"00000142",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_200759",5312,0.9486,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000143",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_202156",13708,15,"NONE","NONE","NONE",NA,NA,"00000144",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_202956",15187,15,"NONE","NONE","NONE",NA,NA,"00000145",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_204807",5827,0,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000146",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_204807",5877,0.0694,"ALSP","Alopias sp.","Thresher shark",NA,"non-target","00000147",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_204807",8020,3.0458,"ALSP","Alopias sp.","Thresher shark",NA,"non-target","00000148",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_211635",8379,1.7986,"PRFI","Pristipomoides filamentosus","Opakapaka",22,"MaxN","00000149",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_211635",7095,0.0153,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000150",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_211635",7219,0.1875,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000151",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_212850",16170,15,"NONE","NONE","NONE",NA,NA,"00000152",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_215821",15452,10.9903,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000153",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_221052",15410,15,"NONE","NONE","NONE",NA,NA,"00000154",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_221713",22483,15,"NONE","NONE","NONE",NA,NA,"00000155",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_222716",4199,1.1069,"PRFI","Pristipomoides filamentosus","Opakapaka",5,"MaxN","00000156",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_222716",4257,1.1875,"PRSP","Pristipomoides sp.","Jobfish",1,"MaxN","00000157",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_223610",7304,0.8028,"LUSP","Lutjanid sp.","Snapper sp.",NA,"non-target","00000158",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_224807",5593,2.5208,"PRFI","Pristipomoides filamentosus","Opakapaka",5,"MaxN","00000159",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_231354",15600,15,"NONE","NONE","NONE",NA,NA,"00000160",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_232454",15731,15,"NONE","NONE","NONE",NA,NA,"00000161",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_235003",10496,9.6361,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000162",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_235605",18805,15,"NONE","NONE","NONE",NA,NA,"00000163",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171025_235635",16152,15,"NONE","NONE","NONE",NA,NA,"00000164",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_001323",13967,3.8764,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000165",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_001323",14328,4.3778,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000166",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_001323",17339,8.5597,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000167",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_184036",15056,15,"NONE","NONE","NONE",NA,NA,"00000168",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_185007",13647,0.1319,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000169",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_185007",14009,0.6347,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000170",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_185007",14796,1.7278,"PRSP","Pristipomoides sp.","Jobfish",7,"MaxN","00000171",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_185007",17859,5.9819,"PRSI","Pristipomoides sieboldii","Kalekale",7,"MaxN","00000172",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_185009",17553,5.5625,"PRSP","Pristipomoides sp.","Jobfish",1,"MaxN","00000173",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_191114",9536,1.425,"PRSP","Pristipomoides sp.","Jobfish",2,"MaxN","00000174",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_191114",9720,1.6806,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000175",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_191114",15171,9.2514,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000176",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_191114",18353,13.6708,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000177",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_191114",10754,3.1167,"PRSI","Pristipomoides sieboldii","Kalekale",2,"MaxN","00000178",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_191559",NA,NA,"DARK","too dark to annotate","dark",NA,NA,"00000179",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_193906",NA,NA,"DARK","too dark to annotate","dark",NA,NA,"00000180",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_194021",13736,13.975,"PRFI","Pristipomoides filamentosus","Opakapaka",10,"MaxN","00000181",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_194021",4096,0.5861,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000182",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_195103",14980,15,"NONE","NONE","NONE",NA,NA,"00000183",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_201822",18140,15,"NONE","NONE","NONE",NA,NA,"00000184",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_202919",18940,15,"NONE","NONE","NONE",NA,NA,"00000185",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_204811",5007,2.2986,"PRFI","Pristipomoides filamentosus","Opakapaka",15,"MaxN","00000186",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_204811",3940,0.8167,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000187",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_204811",4212,1.1944,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000188",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_204811",5124,2.4611,"ALMO","Aluterus monoceros","Unicorn leatherjacket filefish",NA,"non-target","00000189",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_204811",5615,3.1431,"NAHE","Naso hexacanthus","Sleek unicornfish",NA,"non-target","00000190",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_205902",NA,NA,"DARK","too dark to annotate","dark",NA,NA,"00000191",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_210054",15635,15,"NONE","NONE","NONE",NA,NA,"00000192",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_212201",11923,8.0319,"ETCA","Etelis carbunculus","Ehu",3,"MaxN","00000193",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_214242",9568,2.6278,"APRU","Aphareus rutilans","Lehi",2,"MaxN","00000194",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_214242",12985,7.3736,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000195",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_214242",7709,0.0458,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000196",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_214242",7824,0.2056,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000197",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_214242",7885,0.2903,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000198",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_214242",8457,1.0847,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000199",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_215503",10107,1.6528,"ETCO","Etelis coruscans","Onaga",9,"MaxN","00000200",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_222506",12054,11.3,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000201",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_222506",5250,1.85,"PRSP","Pristipomoides sp.","Jobfish",13,"MaxN","00000202",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_222506",7408,4.8472,"PRSI","Pristipomoides sieboldii","Kalekale",6,"MaxN","00000203",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171026_223430",16441,15,"NONE","NONE","NONE",NA,NA,"00000204",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171102_220431",7216,4.5681,"HYQU","Hyporthodus quernus","Hapuupuu",1,"MaxN","00000493",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171102_220431",7723,5.2722,"PRFI","Pristipomoides filamentosus","Opakapaka",6,"MaxN","00000494",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171102_220431",5053,1.5639,"PRZO","Pristipomoides zonatus","Gindai",2,"MaxN","00000495",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_180351",24989,15,"NONE","NONE","NONE",NA,NA,"00000496",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_182705",4985,0.8153,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000497",NA,NA,2019-08-16 16:01:10,"BFISH"
"BFISH_2017_F","SE1707","20171114_191426",15696,14.6458,"PRSI","Pristipomoides sieboldii","Kalekale",3,"MaxN","00000498",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_192637",14636,5.8333,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000499",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_192637",13261,3.9236,"PRSI","Pristipomoides sieboldii","Kalekale",20,"MaxN","00000500",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_192637",10865,0.5958,"LUSP","Lutjanid sp.","Snapper sp.",NA,"non-target","00000501",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_201740",12269,9.7056,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000502",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_201740",14222,12.4181,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000503",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_203721",14553,15,"NONE","NONE","NONE",NA,NA,"00000504",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_214120",11476,10.8056,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000505",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_214120",12663,12.4542,"SQMI","Squalus mitsukurii","Green eye shark",NA,"non-target","00000506",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_214733",14595,15,"NONE","NONE","NONE",NA,NA,"00000507",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_223618",12282,11.7264,"CAGA","Carcharhinus galapagensis","Galapagos shark",NA,"non-target","00000508",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_224548",14483,15,"NONE","NONE","NONE",NA,NA,"00000509",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234011",3460,0.0319,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000510",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234011",3615,0.2472,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000511",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234011",3750,0.4347,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000512",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234011",5383,2.7028,"ACXA","Acanthurus xanthopterus","Yellowfin surgeonfish",NA,"non-target","00000513",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234011",9787,8.8194,"AENA","Aetobatus narinari","Spotted eagle ray",NA,"non-target","00000514",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234802",2790,0.2556,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000515",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234802",3092,0.675,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000516",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234802",3936,1.8472,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000517",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171114_234802",6002,4.7167,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000518",NA,NA,2019-08-16 16:01:10,"BFISH"
"BFISH_2017_F","SE1707","20171115_002326",3992,0.4875,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000519",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_002326",5127,2.0639,"TRIG","Balistidae","Triggerfish sp.",NA,"non-target","00000520",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_003654",2868,0.8903,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000521",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_003654",5784,4.9403,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000522",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_003654",12461,14.2139,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000523",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_012250",10914,11.8889,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000524",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_012801",12840,15,"NONE","NONE","NONE",NA,NA,"00000525",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_015813",14604,15,"NONE","NONE","NONE",NA,NA,"00000526",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_020612",4961,4.6306,"SPBA","Sphyraena barracuda","Great barracuda",NA,"non-target","00000527",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_020612",12134,14.593,"DEMA","Decapterus macarellus","Mackerel scad",NA,"non-target","00000528",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_023525",13819,15,"NONE","NONE","NONE",NA,NA,"00000529",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_024406",2178,0.6542,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000530",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_024406",2269,0.7806,"JACK","Carangid sp.","Jack sp.",NA,"non-target","00000531",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_024406",3207,2.0833,"DESP","Decapterus sp.","Mackerel scad sp.",NA,"non-target","00000532",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_024406",6787,7.0556,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000533",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171115_024406",10004,11.5236,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000534",NA,NA,2019-08-16 16:01:10,"BFISH"
"BFISH_2017_F","SE1707","20171117_175308",13481,15,"NONE","NONE","NONE",NA,NA,"00000535",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_180242",7897,7.5736,"SPPA","Sphoeroides pachygaster","Blunthead puffer",NA,"non-target","00000536",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_180242",11605,12.7236,"MUPF","Mulloidichthys pfluegeri","Orange goatfish",NA,"non-target","00000537",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_180242",12834,14.4305,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000538",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_184524",7990,4.1208,"JACK","Carangid sp.","Jack sp.",NA,"non-target","00000539",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_184524",14138,12.6597,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000540",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_185513",15013,15,"NONE","NONE","NONE",NA,NA,"00000541",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_194217",5033,1.0611,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000542",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_194217",11613,10.2,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000543",NA,NA,2019-08-16 16:01:11,"BFISH"
"BFISH_2017_F","SE1707","20171117_195244",6320,4.8056,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000544",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_195244",6507,5.0653,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000545",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_195244",7550,6.5139,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000546",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_195244",7676,6.6889,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000547",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_195244",9639,9.4153,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000548",NA,NA,NA,NA
"BFISH_2017_F","SE1707","20171117_203429",12956,11.2958,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000549",NA,NA,NA,NA
